"Date","Open","High","Low","Close","Volume"
"10/1/2010","9660.1","9660.1","9458.9","9526","892020"
"10/4/2010","9526","9526","9391.8","9526","1110000"
"10/5/2010","9391.8","9660.1","9391.8","9660.1","1470000"
"10/6/2010","9660.1","9727.2","9593","9727.2","1160000"
"10/7/2010","9526","9928.5","9526","9861.4","2150000"
"10/8/2010","9861.4","9861.4","9794.3","9794.3","998750"
"10/11/2010","9593","9727.2","9593","9660.1","575820"
"10/12/2010","9593","9660.1","9526","9593","466760"
"10/13/2010","9593","9727.2","9526","9727.2","1430000"
"10/14/2010","9727.2","9794.3","9660.1","9794.3","915450"
"10/15/2010","9660.1","9727.2","9526","9593","1650000"
"10/18/2010","9660.1","9660.1","9593","9593","649670"
"10/19/2010","9660.1","9660.1","9593","9593","1230000"
"10/20/2010","9593","9593","9391.8","9458.9","841120"
"10/21/2010","9391.8","9458.9","9324.7","9324.7","1010000"
"10/22/2010","9324.7","9324.7","9257.6","9324.7","742130"
"10/25/2010","9324.7","9391.8","9190.5","9324.7","1390000"
"10/26/2010","9324.7","9660.1","9324.7","9593","1720000"
"10/27/2010","9660.1","9861.4","9660.1","9727.2","2690000"
"10/28/2010","9660.1","9861.4","9660.1","9861.4","2320000"
"10/29/2010","9928.5","10331","9928.5","10263.9","3660000"
"11/1/2010","10263.9","10263.9","9928.5","9995.5","1200000"
"11/2/2010","9928.5","9995.5","9794.3","9794.3","602870"
"11/3/2010","9928.5","9928.5","9660.1","9794.3","590370"
"11/4/2010","9727.2","9861.4","9727.2","9861.4","230040"
"11/5/2010","9928.5","10196.8","9794.3","10196.8","2480000"
"11/8/2010","10196.8","10196.8","9727.2","9727.2","1180000"
"11/9/2010","9928.5","9928.5","9727.2","9794.3","1530000"
"11/10/2010","9861.4","9928.5","9794.3","9928.5","1200000"
"11/11/2010","9727.2","9928.5","9727.2","9727.2","347070"
"11/12/2010","9660.1","9660.1","9458.9","9660.1","1260000"
"11/15/2010","9526","9660.1","9324.7","9391.8","948220"
"11/16/2010","9391.8","9391.8","9257.6","9324.7","1310000"
"11/17/2010","9391.8","9458.9","9190.5","9190.5","1580000"
"11/18/2010","9391.8","9391.8","9190.5","9257.6","844600"
"11/19/2010","9458.9","9458.9","9123.5","9123.5","1350000"
"11/22/2010","8922.2","9257.6","8922.2","9257.6","733210"
"11/23/2010","9257.6","9458.9","9257.6","9391.8","790890"
"11/24/2010","9391.8","9526","9257.6","9526","453650"
"11/25/2010","9458.9","9526","9391.8","9391.8","361950"
"11/26/2010","9458.9","9458.9","9190.5","9190.5","587510"
"11/29/2010","9257.6","9458.9","9257.6","9458.9","776960"
"11/30/2010","9861.4","9861.4","9391.8","9391.8","1160000"
"12/1/2010","9458.9","9458.9","9190.5","9190.5","3300000"
"12/2/2010","9324.7","9391.8","9190.5","9257.6","848800"
"12/3/2010","9458.9","9458.9","9257.6","9257.6","1090000"
"12/6/2010","9257.6","9257.6","9056.4","9190.5","2950000"
"12/7/2010","9123.5","9190.5","9056.4","9056.4","1630000"
"12/8/2010","9123.5","9123.5","8989.3","8989.3","691420"
"12/9/2010","9056.4","9190.5","8989.3","9123.5","768370"
"12/10/2010","9190.5","9190.5","9056.4","9190.5","2000000"
"12/13/2010","9190.5","9391.8","9190.5","9324.7","1830000"
"12/14/2010","9324.7","9324.7","9123.5","9257.6","1830000"
"12/15/2010","9190.5","9257.6","9056.4","9056.4","2050000"
"12/16/2010","8922.2","9056.4","8788","8788","2160000"
"12/17/2010","8855.1","8922.2","8788","8855.1","1990000"
"12/20/2010","8855.1","8989.3","8653.9","8855.1","1970000"
"12/21/2010","8720.9","8855.1","8653.9","8720.9","2320000"
"12/22/2010","8720.9","8788","8653.9","8653.9","1200000"
"12/23/2010","8586.8","8720.9","8586.8","8720.9","1660000"
"12/24/2010","8720.9","8788","8586.8","8653.9","1110000"
"12/27/2010","8720.9","8720.9","8586.8","8653.9","1220000"
"12/28/2010","8720.9","8720.9","8586.8","8720.9","1360000"
"12/29/2010","8720.9","8720.9","8519.7","8653.9","1560000"
"12/30/2010","8519.7","8653.9","8519.7","8519.7","2560000"
"12/31/2010","8519.7","8653.9","8519.7","8653.9","1390000"
"1/4/2011","8720.9","8720.9","8519.7","8519.7","1210000"
"1/5/2011","8586.8","8586.8","8318.4","8385.5","1520000"
"1/6/2011","8318.4","8452.6","8318.4","8385.5","637220"
"1/7/2011","8318.4","8385.5","8318.4","8318.4","2300000"
"1/10/2011","8318.4","8519.7","8318.4","8385.5","1860000"
"1/11/2011","8385.5","8452.6","8251.4","8385.5","1180000"
"1/12/2011","8452.6","8452.6","8184.3","8184.3","1740000"
"1/13/2011","8117.2","8251.4","8117.2","8117.2","988060"
"1/14/2011","8385.5","8519.7","8385.5","8519.7","882770"
"1/17/2011","8922.2","8922.2","8720.9","8720.9","2820000"
"1/18/2011","8720.9","8855.1","8653.9","8720.9","1650000"
"1/19/2011","8855.1","8855.1","8653.9","8653.9","1170000"
"1/20/2011","8586.8","8653.9","8519.7","8519.7","671520"
"1/21/2011","8720.9","8720.9","8586.8","8586.8","1360000"
"1/24/2011","8586.8","8586.8","8452.6","8452.6","1770000"
"1/25/2011","8385.5","8519.7","8385.5","8385.5","2090000"
"1/26/2011","8318.4","8385.5","8251.4","8318.4","1660000"
"1/27/2011","8251.4","8720.9","8251.4","8720.9","1850000"
"1/28/2011","8788","8788","8452.6","8452.6","1950000"
"2/8/2011","8519.7","8855.1","8519.7","8519.7","2290000"
"2/9/2011","8720.9","8720.9","8452.6","8452.6","1010000"
"2/10/2011","8452.6","8519.7","8385.5","8385.5","1880000"
"2/11/2011","8385.5","8385.5","8251.4","8318.4","2750000"
"2/14/2011","8452.6","8452.6","8184.3","8251.4","1390000"
"2/15/2011","8184.3","8251.4","8184.3","8251.4","1270000"
"2/16/2011","8251.4","8318.4","8184.3","8184.3","854770"
"2/17/2011","8184.3","8184.3","8050.1","8184.3","872610"
"2/18/2011","8050.1","8184.3","7781.8","7781.8","3220000"
"2/21/2011","7647.6","7647.6","7446.3","7446.3","1670000"
"2/22/2011","7178","7446.3","7110.9","7245.1","3120000"
"2/23/2011","7178","7446.3","7178","7178","1810000"
"2/24/2011","6976.8","7110.9","6842.6","7110.9","2820000"
"2/25/2011","7110.9","7446.3","7043.8","7446.3","1750000"
"2/28/2011","7379.3","7580.5","7245.1","7245.1","2230000"
"3/1/2011","7245.1","7312.2","7178","7312.2","1070000"
"3/2/2011","7312.2","7312.2","6976.8","7245.1","2040000"
"3/3/2011","7043.8","7312.2","7043.8","7245.1","1160000"
"3/4/2011","7379.3","7379.3","7245.1","7245.1","1240000"
"3/7/2011","7245.1","7312.2","7245.1","7245.1","633360"
"3/8/2011","7245.1","7379.3","7245.1","7379.3","1110000"
"3/9/2011","7379.3","7379.3","7043.8","7245.1","839930"
"3/10/2011","7178","7312.2","7178","7312.2","1440000"
"3/11/2011","7379.3","7379.3","7245.1","7245.1","1380000"
"3/14/2011","7110.9","7245.1","7110.9","7110.9","854860"
"3/15/2011","7043.8","7110.9","7043.8","7043.8","907290"
"3/16/2011","7110.9","7110.9","6976.8","7043.8","1170000"
"3/17/2011","7043.8","7110.9","6976.8","6976.8","566520"
"3/18/2011","6976.8","7110.9","6909.7","7110.9","1970000"
"3/21/2011","7178","7178","7110.9","7110.9","1090000"
"3/22/2011","7110.9","7178","7043.8","7110.9","1020000"
"3/23/2011","7110.9","7178","7110.9","7178","484460"
"3/24/2011","7110.9","7178","7043.8","7110.9","251650"
"3/25/2011","7043.8","7043.8","6976.8","7043.8","472820"
"3/28/2011","7110.9","7110.9","6909.7","6976.8","322260"
"3/29/2011","6976.8","6976.8","6909.7","6909.7","168360"
"3/30/2011","6842.6","6909.7","6775.5","6842.6","938210"
"3/31/2011","6842.6","6909.7","6775.5","6842.6","276840"
"4/1/2011","6842.6","6842.6","6668.2","6695","585700"
"4/4/2011","6976.8","6976.8","6976.8","6976.8","628870"
"4/5/2011","7312.2","7312.2","7312.2","7312.2","585460"
"4/6/2011","7647.6","7647.6","7647.6","7647.6","1550000"
"4/7/2011","7983","7983","7647.6","7714.7","5700000"
"4/8/2011","7647.6","7714.7","7580.5","7714.7","1030000"
"4/13/2011","7714.7","7714.7","7379.3","7379.3","878570"
"4/14/2011","7178","7379.3","7110.9","7110.9","684980"
"4/15/2011","7110.9","7178","7043.8","7110.9","1280000"
"4/18/2011","7110.9","7110.9","6909.7","6909.7","567760"
"4/19/2011","6775.5","6976.8","6775.5","6842.6","580450"
"4/20/2011","6909.7","6909.7","6775.5","6775.5","1380000"
"4/21/2011","6775.5","6842.6","6708.4","6775.5","600820"
"4/22/2011","6909.7","6909.7","6695","6695","518620"
"4/25/2011","6708.4","6976.8","6708.4","6976.8","498250"
"4/26/2011","6976.8","7043.8","6842.6","6842.6","679680"
"4/27/2011","6976.8","6976.8","6695","6842.6","1350000"
"4/28/2011","6842.6","6842.6","6708.4","6775.5","507170"
"4/29/2011","6775.5","6976.8","6775.5","6842.6","948890"
"5/4/2011","6775.5","6976.8","6775.5","6909.7","553450"
"5/5/2011","6977.4","6977.4","6909.7","6977.4","473110"
"5/6/2011","6977.4","7180.6","6977.4","7045.2","827100"
"5/9/2011","7180.6","7180.6","7045.2","7180.6","810350"
"5/10/2011","7180.6","7248.4","7180.6","7180.6","879530"
"5/11/2011","7045.2","7180.6","7045.2","7112.9","1420000"
"5/12/2011","6977.4","7112.9","6977.4","7112.9","485510"
"5/13/2011","7112.9","7180.6","7112.9","7112.9","982860"
"5/16/2011","7112.9","7180.6","6977.4","6977.4","731970"
"5/17/2011","6909.7","7045.2","6909.7","6977.4","491620"
"5/18/2011","6774.2","6909.7","6774.2","6909.7","580930"
"5/19/2011","6977.4","7045.2","6909.7","6977.4","491810"
"5/20/2011","6977.4","6977.4","6747.1","6841.9","1060000"
"5/23/2011","6774.2","6774.2","6503.2","6503.2","991590"
"5/24/2011","6300","6313.5","6178.1","6178.1","1170000"
"5/25/2011","5893.5","5907.1","5880","5880","1490000"
"5/26/2011","5595.5","6164.5","5595.5","6164.5","1210000"
"5/27/2011","6449","6449","6137.4","6178.1","1570000"
"5/30/2011","6205.2","6205.2","6137.4","6137.4","992260"
"5/31/2011","6137.4","6137.4","6096.8","6137.4","586370"
"6/1/2011","5893.5","6435.5","5893.5","6435.5","1960000"
"6/2/2011","6625.2","6747.1","6598.1","6747.1","1630000"
"6/3/2011","6909.7","6909.7","6733.5","6841.9","1960000"
"6/6/2011","6774.2","6841.9","6720","6774.2","1310000"
"6/7/2011","6652.3","7045.2","6652.3","7045.2","1350000"
"6/8/2011","7316.1","7316.1","6909.7","6909.7","1280000"
"6/9/2011","6774.2","6909.7","6774.2","6909.7","113450"
"6/10/2011","6909.7","6977.4","6841.9","6841.9","605120"
"6/13/2011","6774.2","6841.9","6774.2","6841.9","609740"
"6/14/2011","6774.2","7112.9","6774.2","6774.2","1130000"
"6/15/2011","6774.2","6841.9","6760.6","6774.2","1860000"
"6/16/2011","6706.5","6909.7","6706.5","6841.9","331610"
"6/17/2011","6909.7","6977.4","6774.2","6774.2","2250000"
"6/20/2011","6774.2","6841.9","6706.5","6706.5","469200"
"6/21/2011","6760.6","6841.9","6720","6774.2","522200"
"6/22/2011","6774.2","6841.9","6760.6","6841.9","736360"
"6/23/2011","6774.2","6841.9","6733.5","6733.5","545240"
"6/24/2011","6733.5","6774.2","6706.5","6706.5","734310"
"6/27/2011","6774.2","6774.2","6584.5","6584.5","564900"
"6/28/2011","6584.5","6638.7","6584.5","6638.7","398260"
"6/29/2011","6557.4","6638.7","6516.8","6516.8","735590"
"6/30/2011","6638.7","6638.7","6489.7","6503.2","592190"
"7/1/2011","6503.2","6571","6313.5","6313.5","662650"
"7/4/2011","6313.5","6367.7","6232.3","6232.3","1610000"
"7/5/2011","6232.3","6367.7","6218.7","6218.7","1230000"
"7/6/2011","6232.3","6327.1","6232.3","6327.1","470200"
"7/7/2011","6327.1","6367.7","6300","6313.5","438670"
"7/8/2011","6313.5","6625.2","6313.5","6571","832630"
"7/11/2011","6571","6679.4","6516.8","6584.5","700530"
"7/12/2011","6584.5","6692.9","6584.5","6679.4","1390000"
"7/13/2011","6774.2","6774.2","6720","6774.2","1380000"
"7/14/2011","6774.2","6774.2","6706.5","6760.6","645380"
"7/15/2011","6706.5","6706.5","6638.7","6679.4","497200"
"7/18/2011","6652.3","6692.9","6652.3","6692.9","427980"
"7/19/2011","6679.4","6747.1","6679.4","6747.1","581830"
"7/20/2011","6760.6","7045.2","6760.6","7045.2","1750000"
"7/21/2011","7045.2","7045.2","6841.9","6909.7","757680"
"7/22/2011","6909.7","6977.4","6841.9","6909.7","699150"
"7/25/2011","6841.9","6977.4","6841.9","6977.4","679200"
"7/26/2011","6977.4","7180.6","6977.4","7112.9","1160000"
"7/27/2011","7180.6","7451.6","7180.6","7451.6","2030000"
"7/28/2011","7587.1","7722.6","7587.1","7722.6","2570000"
"7/29/2011","7858.1","7858.1","7654.8","7790.3","5130000"
"8/1/2011","7654.8","7722.6","7451.6","7519.4","2630000"
"8/2/2011","7248.4","7519.4","7248.4","7248.4","789600"
"8/3/2011","7180.6","7383.9","7180.6","7383.9","573680"
"8/4/2011","7383.9","7654.8","7383.9","7519.4","602210"
"8/5/2011","7451.6","7519.4","7451.6","7451.6","532460"
"8/8/2011","7316.1","7451.6","7248.4","7248.4","1710000"
"8/9/2011","7045.2","7248.4","6977.4","6977.4","2020000"
"8/10/2011","7045.2","7248.4","7045.2","7112.9","2330000"
"8/11/2011","7112.9","7316.1","7045.2","7316.1","1510000"
"8/12/2011","7316.1","7316.1","7248.4","7316.1","735210"
"8/15/2011","7316.1","7316.1","7180.6","7316.1","983860"
"8/16/2011","7248.4","7383.9","7248.4","7316.1","450400"
"8/17/2011","7383.9","7383.9","7316.1","7383.9","607020"
"8/18/2011","7587.1","7587.1","7383.9","7451.6","387860"
"8/19/2011","7519.4","7519.4","7316.1","7316.1","311000"
"8/22/2011","7316.1","7451.6","7316.1","7383.9","771180"
"8/23/2011","7316.1","7451.6","7316.1","7383.9","815360"
"8/24/2011","7383.9","7451.6","7316.1","7383.9","793410"
"8/25/2011","7519.4","7519.4","7316.1","7383.9","450740"
"8/26/2011","7451.6","7451.6","7383.9","7451.6","672430"
"8/29/2011","7587.1","7587.1","7383.9","7519.4","539280"
"8/30/2011","7587.1","7587.1","7519.4","7587.1","1360000"
"8/31/2011","7587.1","7587.1","7519.4","7519.4","2470000"
"9/1/2011","7587.1","7654.8","7519.4","7587.1","1160000"
"9/5/2011","7654.8","7654.8","7519.4","7587.1","858530"
"9/6/2011","7587.1","7587.1","7451.6","7587.1","905860"
"9/7/2011","7587.1","7587.1","7451.6","7519.4","1020000"
"9/8/2011","7587.1","7654.8","7519.4","7587.1","829530"
"9/9/2011","7587.1","7587.1","7383.9","7451.6","1460000"
"9/12/2011","7316.1","7383.9","7180.6","7248.4","1220000"
"9/13/2011","7383.9","7383.9","7112.9","7112.9","4050000"
"9/14/2011","7045.2","7045.2","6841.9","6841.9","2860000"
"9/15/2011","7112.9","7180.6","7045.2","7180.6","5530000"
"9/16/2011","7180.6","7519.4","6977.4","6977.4","6650000"
"9/19/2011","6977.4","7316.1","6977.4","7316.1","1570000"
"9/20/2011","7316.1","7383.9","7180.6","7180.6","2580000"
"9/21/2011","7248.4","7316.1","7180.6","7248.4","2490000"
"9/22/2011","7180.6","7316.1","7112.9","7248.4","1160000"
"9/23/2011","7112.9","7180.6","7045.2","7112.9","746610"
"9/26/2011","7045.2","7112.9","6977.4","6977.4","1400000"
"9/27/2011","7115.6","7184.7","7046.5","7046.5","1420000"
"9/28/2011","7115.6","7184.7","7046.5","7115.6","584030"
"9/29/2011","7115.6","7184.7","7046.5","7115.6","820080"
"9/30/2011","7115.6","7184.7","7046.5","7115.6","1450000"
"10/3/2011","7115.6","7115.6","7046.5","7046.5","837400"
"10/4/2011","6908.3","7046.5","6908.3","7046.5","877570"
"10/5/2011","7046.5","7046.5","6908.3","6977.4","2940000"
"10/6/2011","6908.3","6977.4","6853.1","6908.3","2590000"
"10/7/2011","6894.5","6894.5","6811.6","6839.2","1600000"
"10/10/2011","6714.9","6784","6714.9","6770.2","1150000"
"10/11/2011","6770.2","6839.2","6756.3","6784","707540"
"10/12/2011","6756.3","6784","6742.5","6756.3","1070000"
"10/13/2011","6714.9","6825.4","6714.9","6825.4","870800"
"10/14/2011","6839.2","6908.3","6839.2","6908.3","753050"
"10/17/2011","6825.4","6866.9","6811.6","6811.6","1460000"
"10/18/2011","6784","6797.8","6756.3","6770.2","756580"
"10/19/2011","6784","6784","6728.7","6742.5","1330000"
"10/20/2011","6701.1","6756.3","6701.1","6728.7","883680"
"10/21/2011","6714.9","6853.1","6701.1","6853.1","2090000"
"10/24/2011","6853.1","6853.1","6673.4","6673.4","1060000"
"10/25/2011","6645.8","6659.6","6590.5","6590.5","1160000"
"10/26/2011","6562.9","6811.6","6562.9","6701.1","1310000"
"10/27/2011","6632","6714.9","6632","6701.1","1150000"
"10/28/2011","6770.2","6908.3","6701.1","6908.3","1410000"
"10/31/2011","7046.5","7046.5","6839.2","6839.2","1960000"
"11/1/2011","6853.1","6853.1","6784","6784","834440"
"11/2/2011","6784","6894.5","6770.2","6866.9","1480000"
"11/3/2011","6866.9","6866.9","6770.2","6811.6","1120000"
"11/4/2011","6811.6","6908.3","6811.6","6894.5","1710000"
"11/7/2011","6894.5","6908.3","6839.2","6880.7","1440000"
"11/8/2011","6880.7","6880.7","6742.5","6770.2","514040"
"11/9/2011","6825.4","6825.4","6742.5","6742.5","537040"
"11/10/2011","6714.9","6742.5","6701.1","6742.5","822090"
"11/11/2011","6728.7","6756.3","6714.9","6714.9","1080000"
"11/14/2011","6618.2","6701.1","6618.2","6632","568950"
"11/15/2011","6632","6645.8","6562.9","6562.9","1310000"
"11/16/2011","6535.3","6632","6535.3","6632","837300"
"11/17/2011","6632","6659.6","6590.5","6659.6","1140000"
"11/18/2011","6701.1","6701.1","6604.4","6659.6","351270"
"11/21/2011","6618.2","6659.6","6618.2","6659.6","448450"
"11/22/2011","6645.8","6742.5","6632","6714.9","864830"
"11/23/2011","6673.4","6784","6673.4","6784","1400000"
"11/24/2011","6673.4","6797.8","6673.4","6784","909440"
"11/25/2011","6728.7","6784","6728.7","6770.2","1040000"
"11/28/2011","6756.3","6770.2","6742.5","6742.5","664130"
"11/29/2011","6770.2","6770.2","6728.7","6742.5","813740"
"11/30/2011","6742.5","6797.8","6742.5","6784","1650000"
"12/1/2011","6701.1","6797.8","6701.1","6797.8","698810"
"12/2/2011","6797.8","6866.9","6784","6811.6","2040000"
"12/5/2011","6825.4","6908.3","6811.6","6908.3","2030000"
"12/6/2011","6977.4","6977.4","6853.1","6908.3","1360000"
"12/7/2011","6908.3","6977.4","6880.7","6908.3","1080000"
"12/8/2011","6908.3","6977.4","6880.7","6880.7","214350"
"12/9/2011","6977.4","6977.4","6839.2","6839.2","350460"
"12/12/2011","6797.8","6866.9","6797.8","6839.2","1110000"
"12/13/2011","6797.8","6853.1","6797.8","6825.4","1160000"
"12/14/2011","6797.8","6825.4","6770.2","6770.2","1030000"
"12/15/2011","6714.9","6756.3","6701.1","6714.9","444010"
"12/16/2011","6659.6","6839.2","6659.6","6770.2","812690"
"12/19/2011","6770.2","6839.2","6770.2","6839.2","641520"
"12/20/2011","6632","6853.1","6632","6839.2","778100"
"12/21/2011","6839.2","6853.1","6811.6","6839.2","423590"
"12/22/2011","6839.2","6866.9","6770.2","6839.2","930330"
"12/23/2011","6714.9","6770.2","6714.9","6770.2","118410"
"12/26/2011","6797.8","6797.8","6701.1","6756.3","519820"
"12/27/2011","6756.3","6756.3","6701.1","6714.9","666700"
"12/28/2011","6742.5","6742.5","6687.3","6728.7","466570"
"12/29/2011","6770.2","6839.2","6659.6","6839.2","672480"
"12/30/2011","6894.5","6894.5","6770.2","6866.9","778430"
"1/3/2012","6562.9","6825.4","6562.9","6797.8","356900"
"1/4/2012","6811.6","6811.6","6784","6797.8","141740"
"1/5/2012","6673.4","6756.3","6645.8","6659.6","309570"
"1/6/2012","6701.1","6714.9","6673.4","6714.9","315300"
"1/9/2012","6714.9","6742.5","6659.6","6742.5","219830"
"1/10/2012","6701.1","6839.2","6701.1","6839.2","955810"
"1/11/2012","6839.2","6853.1","6770.2","6839.2","742180"
"1/12/2012","6742.5","6839.2","6742.5","6784","220930"
"1/13/2012","6770.2","6908.3","6770.2","6908.3","728150"
"1/16/2012","6908.3","7115.6","6908.3","7046.5","2180000"
"1/17/2012","6977.4","7046.5","6839.2","6839.2","355130"
"1/18/2012","6977.4","6977.4","6839.2","6839.2","239870"
"1/19/2012","6977.4","6977.4","6839.2","6866.9","418680"
"1/20/2012","6894.5","6894.5","6839.2","6866.9","338960"
"1/30/2012","6908.3","6908.3","6866.9","6908.3","155240"
"1/31/2012","6908.3","7046.5","6866.9","6866.9","200080"
"2/1/2012","7046.5","7046.5","6880.7","6977.4","212340"
"2/2/2012","6908.3","7046.5","6908.3","7046.5","397830"
"2/3/2012","7046.5","7046.5","6977.4","6977.4","869360"
"2/6/2012","6977.4","7046.5","6908.3","6977.4","194500"
"2/7/2012","6977.4","7046.5","6908.3","6977.4","357370"
"2/8/2012","7046.5","7115.6","6977.4","7115.6","802190"
"2/9/2012","7115.6","7184.7","7046.5","7184.7","733640"
"2/10/2012","7184.7","7184.7","7115.6","7115.6","930570"
"2/13/2012","7184.7","7184.7","7046.5","7046.5","543240"
"2/14/2012","7046.5","7115.6","6977.4","7046.5","581020"
"2/15/2012","7115.6","7115.6","7046.5","7046.5","713310"
"2/16/2012","6977.4","7184.7","6977.4","7115.6","451260"
"2/17/2012","7046.5","7184.7","7046.5","7184.7","490140"
"2/20/2012","7184.7","7461","7184.7","7461","1350000"
"2/21/2012","7461","7530.1","7391.9","7461","1570000"
"2/22/2012","7530.1","7599.2","7461","7530.1","741700"
"2/23/2012","7461","7599.2","7461","7530.1","821420"
"2/24/2012","7668.2","7668.2","7530.1","7530.1","705970"
"2/27/2012","7461","7599.2","7461","7599.2","673050"
"2/28/2012","7461","7599.2","7461","7530.1","820800"
"2/29/2012","7530.1","7599.2","7461","7599.2","727670"
"3/1/2012","7599.2","7599.2","7530.1","7599.2","434800"
"3/2/2012","7599.2","7668.2","7530.1","7668.2","793890"
"3/5/2012","7737.3","8013.7","7737.3","8013.7","2040000"
"3/6/2012","8290","8290","7737.3","7737.3","1390000"
"3/7/2012","7737.3","7944.6","7668.2","7944.6","910110"
"3/8/2012","7875.5","7944.6","7668.2","7806.4","1530000"
"3/9/2012","7737.3","7944.6","7737.3","7806.4","899940"
"3/12/2012","7737.3","7806.4","7737.3","7806.4","727820"
"3/13/2012","7806.4","7875.5","7806.4","7875.5","492770"
"3/14/2012","7875.5","7944.6","7806.4","7875.5","649480"
"3/15/2012","7875.5","8151.8","7875.5","8151.8","2060000"
"3/16/2012","8220.9","8290","8151.8","8151.8","1370000"
"3/19/2012","8013.7","8151.8","7944.6","8151.8","435950"
"3/20/2012","8151.8","8151.8","8082.7","8082.7","449920"
"3/21/2012","8082.7","8151.8","8013.7","8082.7","692990"
"3/22/2012","8082.7","8082.7","7944.6","7944.6","429600"
"3/23/2012","8013.7","8013.7","7944.6","8013.7","340250"
"3/26/2012","8013.7","8013.7","7944.6","8013.7","536040"
"3/27/2012","7875.5","8013.7","7875.5","7944.6","883250"
"3/28/2012","7806.4","8013.7","7806.4","8013.7","1090000"
"3/29/2012","8013.7","8082.7","7944.6","8013.7","897750"
"3/30/2012","8082.7","8151.8","7944.6","8013.7","1090000"
"4/3/2012","8013.7","8082.7","8013.7","8013.7","371020"
"4/4/2012","8082.7","8151.8","8013.7","8013.7","1100000"
"4/5/2012","8082.7","8359.1","8013.7","8220.9","2490000"
"4/6/2012","8290","8290","8220.9","8220.9","223360"
"4/9/2012","8359.1","8359.1","8220.9","8290","413140"
"4/10/2012","8359.1","8359.1","8220.9","8290","466910"
"4/11/2012","8359.1","8635.4","8290","8635.4","1920000"
"4/12/2012","8704.5","8773.6","8635.4","8704.5","865500"
"4/13/2012","8704.5","8704.5","8428.2","8428.2","617470"
"4/16/2012","8566.3","8704.5","8497.2","8566.3","612460"
"4/17/2012","8704.5","8704.5","8497.2","8635.4","590420"
"4/18/2012","8704.5","8704.5","8566.3","8566.3","542520"
"4/19/2012","8566.3","8635.4","8220.9","8220.9","1440000"
"4/20/2012","8290","8497.2","8151.8","8151.8","1150000"
"4/23/2012","8220.9","8428.2","8082.7","8082.7","663560"
"4/24/2012","8220.9","8290","8151.8","8290","389050"
"4/25/2012","8497.2","8497.2","8290","8359.1","378980"
"4/26/2012","8497.2","8497.2","8220.9","8220.9","861110"
"4/27/2012","8290","8359.1","8220.9","8220.9","519000"
"5/2/2012","8566.3","8566.3","8497.2","8566.3","2030000"
"5/3/2012","8980.8","8980.8","8842.7","8980.8","2630000"
"5/4/2012","8980.8","9188.1","8980.8","9119","1850000"
"5/7/2012","9188.1","9257.2","9049.9","9257.2","1360000"
"5/8/2012","9257.2","9326.2","9119","9188.1","1490000"
"5/9/2012","9119","9188.1","9049.9","9119","1260000"
"5/10/2012","9188.1","9188.1","9049.9","9049.9","1380000"
"5/11/2012","9188.1","9188.1","8911.7","8911.7","1360000"
"5/14/2012","8980.8","9049.9","8842.7","8842.7","1020000"
"5/15/2012","9123.4","9123.4","8667.2","8684.8","1340000"
"5/16/2012","8754.9","8772.5","8649.7","8649.7","422030"
"5/17/2012","8684.8","8772.5","8684.8","8737.4","611530"
"5/18/2012","8737.4","8737.4","8421.6","8509.3","1010000"
"5/21/2012","8772.5","8860.2","8597","8860.2","639350"
"5/22/2012","8947.9","8947.9","8719.8","8737.4","341660"
"5/23/2012","8684.8","8737.4","8509.3","8561.9","487870"
"5/24/2012","8561.9","8597","8526.9","8526.9","381580"
"5/25/2012","8702.3","8702.3","8597","8702.3","396270"
"5/28/2012","8684.8","8772.5","8684.8","8702.3","474020"
"5/29/2012","8684.8","8702.3","8632.1","8684.8","247730"
"5/30/2012","8772.5","8772.5","8649.7","8702.3","249720"
"5/31/2012","8649.7","8684.8","8649.7","8667.2","534430"
"6/1/2012","8667.2","8684.8","8649.7","8649.7","145220"
"6/4/2012","8649.7","8649.7","8597","8597","377990"
"6/5/2012","8544.4","8614.6","8544.4","8597","560390"
"6/6/2012","8667.2","8667.2","8579.5","8649.7","203380"
"6/7/2012","8702.3","8702.3","8649.7","8649.7","122890"
"6/8/2012","8684.8","8772.5","8597","8597","313380"
"6/11/2012","8667.2","8667.2","8544.4","8614.6","159110"
"6/12/2012","8614.6","8632.1","8579.5","8597","326010"
"6/13/2012","8632.1","8632.1","8579.5","8597","274490"
"6/14/2012","8632.1","8632.1","8544.4","8561.9","270020"
"6/15/2012","8614.6","8614.6","8561.9","8579.5","415890"
"6/18/2012","8702.3","8702.3","8579.5","8614.6","131630"
"6/19/2012","8597","8632.1","8579.5","8614.6","396010"
"6/20/2012","8684.8","8684.8","8614.6","8649.7","342420"
"6/21/2012","8632.1","8649.7","8597","8632.1","192200"
"6/22/2012","8614.6","8632.1","8597","8597","257050"
"6/25/2012","8579.5","8649.7","8579.5","8597","163500"
"6/26/2012","8526.9","8561.9","8526.9","8526.9","118730"
"6/27/2012","8597","8597","8526.9","8526.9","281590"
"6/28/2012","8544.4","8544.4","8263.7","8263.7","139190"
"6/29/2012","8333.9","8404","8263.7","8263.7","18970"
"7/2/2012","8369","8491.8","8246.1","8263.7","501460"
"7/3/2012","8386.5","8386.5","8246.1","8246.1","46260"
"7/4/2012","8333.9","8333.9","8246.1","8281.2","70380"
"7/5/2012","8333.9","8351.4","8281.2","8333.9","136590"
